InstrID,CountryCode,Identifier,Name,Exchange,Sector,SPDRIndx,MktCapType,FS_AsOfDate,FS_BVPS,FS_EPS,FS_DivRate,FS_GrowthGrade,FS_GrowthGradeYOY,Ratio_PE,Ratio_Beta,Ratio_PEG,Ratio_PEGY,Ratio_Current,Ratio_Quick,Ratio_DebtToFCF,Ratio_ROIC,Eval_ValuePrice_M,Eval_IRT_M,Eval_GrahamNumber,MktPrice_Date,MktPrice_Close,MktPrice_Change,MktPrice_Volume,MktPrice_VolumeAvg,MktPrice_52Wk_Lo,MktPrice_52Wk_Hi,MA10,MA10_ChangePcnt,MA30,MA30_ChangePcnt,MA50,MA50_ChangePcnt,MA150,MA150_ChangePcnt,MA200,MA200_ChangePcnt,RSI,RSI_ChangePcnt,SlowStoch_K,SlowStoch_D,SlowStoch_ChangePcnt,MACD,MACD_ChangePcnt,Jan_07_MktPrice_Close,Jan_07_MktPrice_Volume,Jan_14_MktPrice_Close,Jan_14_MktPrice_Volume
227936,US,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",NYSE,Industrial Goods,,Mid,9/30/2015,8.14,0.21,1.2,23.9818,25.6453,90.0952,1.22,0.901,0.8472,11.1918,113.5652,-9.0689,0.0138,15.9565,15.1122,6.2017,12/31/2015,18.92,-0.22,280500,231113,13.93,21.32,19.04,0.0037,17.62,0.0045,17.5,0.0018,18.72,-0.0006,18.82,0.0002,60.8,-0.1228,0.8429,0.9074,-0.06245,0.0188,-0.7857,18.56,291400,17.53,202100
227243,US,HAWK,"Blackhawk Network Holdings, Inc.",NASDAQ,Financial,,Mid,9/30/2015,4.47,0.83,NULL,74.9647,38.2831,53.2651,0.07,-1,-1,0.9905,0.9366,1.3164,0.0752,176.873,9.1148,9.1366,12/31/2015,44.21,-1.04,317400,395730,34.1,47.95,45.28,-0.0068,46.27,-0.0007,45.14,0.0017,42.91,0.0015,41.25,0.0012,31.37,-0.2551,0.3669,0.4086,-0.14487,-0.1931,-0.4413,41.79,588500,40.11,353500
1027,US,HAYN,"Haynes International, Inc.",NASDAQ,Industrial Goods,,Small,9/30/2015,29.44,2.45,0.88,35.656,32.812,14.9755,1.03,9.9837,3.8399,7.2144,2.5199,0.1525,0.0876,8.2034,12.752,40.285,12/31/2015,36.69,-0.76,39800,67090,34.82,51.7,36.19,0.0049,37.34,-0.0015,38.42,-0.0013,41.14,-0.0017,42.22,-0.0008,51.11,-0.198,0.7966,0.5994,0.03605,0.3943,-0.1853,33.64,69800,30.65,79300
5768,US,HBAN,Huntington Bancshares Incorporated,NASDAQ,Financial,XLF,Large,9/30/2015,7.27,0.79,0.28,22.0716,25.5887,14,0.94,1.931,1.4315,NULL,NULL,24.2675,0.0636,5.6819,9.3491,11.3677,12/31/2015,11.06,-0.11,5767700,9163100,9.92,11.73,11.08,-0.0024,11.34,-0.0012,11.3,0.0004,11.2,0,11.17,0,44.7,-0.1085,0.6995,0.5901,-0.01458,0.0277,-0.3383,10.23,13026800,9.85,13622400
221677,US,HBANP,Huntington Bancshares Inc,NASDAQ,Conglomerates,,Large,12/31/2014,7.3401,0.79,85,4.3173,13.5224,1727.8481,0.08,0,0,0,0,24.2675,0.0636,1.0405,99,11.4224,12/31/2015,1365,5,100,140,1325.15,1450,1370.5,0.0004,1360.56,0,1360.59,0.0001,1347.7,0.0001,1350.67,0,48.4,0.0876,0.2917,0.6298,-0.36364,-1.4201,-0.2806,1378,300,1355,100
45889,US,HBCP,"Home Bancorp, Inc.",NASDAQ,Financial,,Small,9/30/2015,21.21,1.63,0.32,79.7767,39.2853,15.9387,-0.19,0.5715,0.5473,NULL,NULL,805.68,0.0546,6.8487,12.2663,27.8904,12/31/2015,25.98,-0.16,6600,7417,21.19,26.35,26.23,-0.0015,26.18,0,26.02,0.0001,25.16,0.001,24.31,0.001,39.86,-0.1439,0.7438,0.8046,-0.02459,-0.0418,-0.5127,26.77,2600,26.13,3400
4259,US,HBHC,Hancock Holding Company,NASDAQ,Financial,,Mid,9/30/2015,31.2,1.93,0.96,54.6122,36.235,12.8756,0.73,1.3482,0.9601,NULL,NULL,60.6687,0.0545,17.2809,8.2583,36.8084,12/31/2015,25.17,-0.14,879700,921850,24.05,32.69,24.89,0.0011,26.52,-0.0044,27.26,-0.0015,28.38,-0.0009,28.69,-0.0008,45.49,-0.0714,0.8004,0.611,0.05176,0.2515,-0.0834,24.13,2196500,22.4,865300
427,US,HBI,Hanesbrands Inc.,NYSE,Consumer Goods,XLP,Large,10/31/2015,3.67,0.98,0.4,60.1335,47.1645,30.0306,1.24,1.3515,1.2736,1.8601,0.7581,5.3189,0.1373,51.4056,9.3809,8.9957,12/31/2015,29.43,0.35,3610800,2195480,26.97,34.23,29.09,-0.0002,30.14,-0.0009,30.29,0.0011,30.86,-0.0005,31.34,-0.0008,51.02,0.1951,0.4063,0.2715,0.53447,0.0986,0.7354,30.44,4824800,29.88,4577100
11673,US,HBKS,Heritage Bankshares Inc.,OTC Markets,Financial,,Micro,12/31/2014,12.62,0.77,0.48,52.6998,33.3376,27.1558,0.88,1.6558,1.4522,NULL,NULL,0,0.0932,3.9832,19.2048,14.7865,12/31/2015,20.91,0.41,2500,2627,14.85,20.91,20.49,0.0018,20.51,0.0003,20.54,0.0043,17.3,0.0019,16.97,0.0014,75.83,0.4288,0.55,0.2788,0.83333,0.0325,4.4322,21,2100,20.9,200
7371,US,HBNC,Horizon Bancorp,NASDAQ,Financial,,Small,9/30/2015,19.24,1.88,0.6,35.9423,36.2618,14.8723,0.91,11.2669,4.286,NULL,NULL,1831.0909,0.0553,16.2112,9.3003,28.5281,12/31/2015,27.96,-0.19,28000,27120,25.17,28.15,27.72,0.0018,27.34,0.0007,27.14,0.0011,25.52,0.001,24.98,0.0011,61.23,-0.1049,0.7596,0.8101,-0.07168,0.0806,-0.2105,27.12,61400,26.81,48200
69386,US,HCA,"HCA Holdings, Inc.",NYSE,Healthcare,XLV,Large,9/30/2015,-17.56,4.78,NULL,43.828,36.9359,14.1485,0.53,1.4148,1.4148,1.6296,1.2091,12.489,0.1227,41.9733,8.9171,NULL,12/31/2015,67.63,-0.81,2318300,3543673,84.31,94.72,67.52,0.0032,67.64,-0.0008,68.01,-0.0014,79.89,-0.0012,79.32,-0.0005,49.57,-0.1056,0.7535,0.7847,-0.02643,0.2578,-0.3614,64.29,4067800,65.12,5089300
227575,US,HCAP,Harvest Capital Credit Corporation,NASDAQ,Utilities,,Micro,9/30/2015,14.47,1.32,1.35,46.7853,46.7853,8.8864,0.14,0.1087,0.0953,0,0,-1.6159,0.1003,15.5419,5.1015,20.7306,12/31/2015,11.73,0.16,15800,28170,10.97,14.39,11.42,0.0013,11.68,-0.0011,11.78,-0.0006,12.58,-0.0013,12.79,-0.0004,59.64,0.1373,0.6141,0.5385,0.1067,0.0603,0.4028,11.74,45700,11.24,12100
202776,US,HCI,"HCI Group, Inc.",NYSE,Financial,,Small,9/30/2015,17.62,6.13,1.2,83.7628,67.1175,5.4845,2.38,0.0805,0.0765,0,0,1.5007,0.2163,248.9756,2.8489,49.2974,12/31/2015,34.85,-0.81,94000,117937,25.61,50.01,34.51,0.0023,36.33,-0.0054,38.84,-0.0046,38.43,-0.0015,39.59,-0.0013,47.13,-0.1492,0.7114,0.569,0.06144,0.4578,-0.1891,32.48,144900,32.25,182300
8996,US,HCKT,"The Hackett Group, Inc.",NASDAQ,Services,,Small,10/31/2015,3.09,0.44,0.2,5.5021,25.9776,36.5227,0.29,1.5365,1.4603,1.4701,1.4135,0.7125,0.0927,9.0358,14.0223,5.5309,12/31/2015,16.07,-0.36,107000,175787,7.6,18.94,16.32,-0.0065,17.66,-0.0063,17.11,0.0012,14.67,0.0019,13.46,0.0027,28.69,-0.2285,0.2223,0.1711,-0.05351,-0.0098,0.0802,14.87,121400,15.07,136800
435,US,HCN,Welltower Inc.,NYSE,Financial,XLF,Large,9/30/2015,37.07,2.55,3.3,78.1378,57.6645,26.6784,0.03,3.0806,1.9747,1.2253,2.0002,12.2781,0.0404,38.8413,12.2706,46.1182,12/31/2015,68.03,-0.29,1449400,2381607,58.21,83.37,66.93,0.0027,64.41,0.0048,64.22,-0.0005,66.31,-0.0002,68.36,-0.0007,71.69,-0.0708,0.9349,0.9652,-0.03992,0.2043,-0.289,67.94,4399400,66.39,3193400
104542,US,HCOM,"Hawaiian Telcom Holdco, Inc.",NASDAQ,Technology,,Small,9/30/2015,30.08,0.32,NULL,16.0534,11.0182,77.6875,1.37,-1,-1,1.0151,0.8412,-47.9587,0.0312,19.6638,18.1235,14.7165,12/31/2015,24.86,-0.44,25400,38913,22.01,27.96,25.44,-0.0037,24.68,0.0028,24.21,0.0016,23.79,-0.0001,24.42,-0.0002,40.9,-0.1769,0.6134,0.6955,-0.12224,-0.1479,-0.5979,24.74,30200,22.87,26300
437,US,HCP,"HCP, Inc.",NYSE,Financial,XLF,Large,9/30/2015,23.43,0.5,2.26,62.0694,51.563,76.48,0.04,3.7162,2.8871,1.9029,3.0603,20.493,0.0644,3.1437,26.5226,16.2354,12/31/2015,38.24,-0.41,2800400,3497350,32.75,48.17,37.66,0.0029,36.29,0.0045,36.19,-0.0005,37.39,-0.0001,38.4,-0.0004,66.36,-0.1436,0.9072,0.9433,-0.05248,0.1381,-0.3322,36.49,9335700,35.96,3591400
3899,US,HCSG,Healthcare Services Group Inc.,NASDAQ,Services,,Mid,9/30/2015,3.69,0.9,0.72,52.0791,49.7618,38.7444,0.67,4.015,3.3087,2.8385,2.3471,0,0.0779,20.7738,14.7157,8.6442,12/31/2015,34.87,-0.68,442300,352960,29.7,38.33,35.48,-0.0031,36.38,-0.0025,36.71,-0.0005,34.68,0.0009,33.87,0.0002,33.72,-0.2178,0.4277,0.4671,-0.25656,0.0133,-0.8627,33.4,302700,34.32,326300
439,US,HD,"The Home Depot, Inc.",NYSE,Services,XLY,Large,11/30/2015,7.67,5.33,2.36,34.1795,30.9936,24.4822,0.97,1.9354,1.6931,1.3579,0.2846,2.6199,0.2477,112.4958,10.8062,30.3286,12/31/2015,132.25,-1.1,3172200,4904620,112.54,134.74,132.28,-0.0005,132.28,0.0015,129.07,0.0015,119.98,0.0012,118.16,0.0007,48.71,-0.1603,0.6884,0.6369,-0.01957,-0.0683,-3.183,125.4,12434200,119.62,13377400
441,US,HDB,HDFC Bank Ltd.,NYSE,Financial,,Large,3/31/2015,9.89,0.33,0.37,76.109,56.6389,186.6667,0.82,8.0321,7.83,NULL,NULL,0.0033,0.2245,4.9617,32.3649,8.5693,12/31/2015,61.6,0.49,521400,643580,49.93,65,60.34,0.0034,59.01,0.0018,59.63,-0.0007,60.09,0.0002,59.6,-0.0001,72.07,0.0576,0.9633,0.9211,0.02395,0.2752,0.0088,58.86,521500,58.72,499600
228038,US,HDS,"HD Supply Holdings, Inc.",NASDAQ,Industrial Goods,,Large,11/30/2015,-3.35,2.59,NULL,21.937,1.3472,11.5946,0.82,0,0,2.0247,1.0414,24.9148,NULL,5.0918,11.5946,NULL,12/31/2015,30.03,-0.09,1080000,2106100,27.23,36.69,29.79,0.0001,30.4,0.0009,30.11,0.001,32.14,-0.0005,32.17,-0.0001,50.5,-0.0328,0.8144,0.6628,0.06019,0.1118,-0.2136,27.62,3868200,26.87,2809100
57,US,HE,Hawaiian Electric Industries Inc.,NYSE,Utilities,,Mid,9/30/2015,17.56,1.43,1.24,25.2543,26.4915,20.1608,0.48,2.4497,1.609,1.0483,0.9301,-39.6459,0.0599,8.4337,14.1287,23.7696,12/31/2015,28.95,-0.21,243200,294693,27.23,34.83,28.74,-0.0006,28.47,0.0004,28.68,-0.0004,29.28,-0.0004,29.87,-0.0008,58.75,-0.1337,0.8406,0.7045,0.03803,0.075,-0.1962,28.61,336000,28.41,441500
6016,US,HEES,H&E Equipment Services Inc.,NASDAQ,Industrial Goods,,Mid,9/30/2015,3.57,1.39,1.1,42.6656,38.4402,12.5755,2.02,0.128,0.1203,0.2638,0.147,-2.5959,0.0963,25.291,6.2839,10.5665,12/31/2015,17.48,-0.02,218400,372883,13.92,27.92,17.42,0.0069,17.79,-0.0014,18.29,-0.001,18.52,-0.0016,20.13,-0.0017,51.35,-0.0083,0.6194,0.6807,0.00191,0.153,-0.1898,16.54,341700,14.59,458700
455,US,HEI,HEICO Corporation,NYSE,Industrial Goods,,Mid,10/31/2015,11.6,1.97,0.16,84.4658,72.9434,27.5939,0.78,1.7235,1.6929,2.9908,1.489,2.3693,0.1238,23.9948,14.2486,22.6753,12/31/2015,54.36,-0.53,188800,167667,47.81,60.95,52.64,0.0078,51.43,0.0026,51.11,0.0018,52.99,-0.0004,54.44,-0.0005,66.84,-0.0866,0.9575,0.9257,0.02213,0.4781,-0.1666,55.36,248900,53.7,179700
222181,US,HEI.A,Heico Corp,NYSE,Industrial Goods,,Mid,10/31/2015,11.6,1.97,0.1,81.9199,70.3504,24.9746,0,1.5599,1.5407,2.7371,1.0694,2.4897,0.1238,12.0533,18.1896,22.6753,12/31/2015,49.2,-0.4,115200,135683,44.6,51.07,47.39,0.0098,45.04,0.0039,44.85,0.0021,45.86,-0.0001,46.52,0.0002,75.2,-0.0823,0.936,0.9205,-0.00275,0.4462,-0.1938,48.35,66200,46.53,128800
214442,US,HEINY,HEINEKEN N V\x2FS ADR,OTC Markets,Consumer Goods,,Large,12/31/2014,12.31,3.85,0.49,48.6667,42.3141,11.1039,0.91,2.5883,2.0412,0.6866,0.4645,8.0851,0.0754,22.1276,8.217,32.6551,12/31/2015,42.75,-0.7,8600,20940,33.79,45.81,43.01,-0.0019,43.9,-0.0018,44.27,-0.0009,41.47,0.0006,41.02,0.0004,41.15,-0.197,0.5511,0.5228,-0.0663,0.0906,-0.4445,41.22,46000,41.15,23400
1925,US,HELE,Helen of Troy Limited,NASDAQ,Consumer Goods,,Mid,8/31/2015,30.15,4.86,NULL,75.3429,45.6998,19.393,0.72,1.8647,1.8647,2.1567,1.0004,2.6483,0.1129,56.5036,10.6692,57.4187,12/31/2015,94.25,-2.21,351500,260993,63.33,103.51,97.6,-0.0059,100.43,-0.0024,100.64,-0.0013,94.71,0.0005,92.02,0.0008,21.98,-0.2817,0.1585,0.2455,-0.36776,-0.3384,-1.832,87.03,583600,88.28,445100
223414,US,HENOY,Henkel AG & Co KGaA (ADR),OTC Markets,,,Large,12/31/2014,31.07,4.46,1.38,29.0331,25.8536,24.9865,1.02,2.4569,2.1899,0,0,1.2537,0.1285,46.5833,13.7948,55.8379,12/31/2015,111.44,-1.81,1900,2807,100,122.16,112.02,0,112.58,-0.0001,110.88,0.0007,111.29,-0.0005,113.18,-0.0003,44.54,-0.2308,0.795,0.7344,-0.10835,0.1101,-0.6491,103.71,3200,103.97,2200
456,US,HEP,Holly Energy Partners L.P,NYSE,Basic Materials,,Mid,9/30/2015,5.69,1.45,2.22,62.6955,39.6528,21.4759,0.43,1.0913,0.801,1.071,0.9719,8.8885,0.0904,41.9555,9.0195,13.6248,12/31/2015,31.14,1.34,103700,158563,26.62,36.3,30.35,-0.0009,31.12,-0.0019,32.25,-0.002,32.16,-0.0005,32.2,0,57.36,0.3694,0.3749,0.5145,0.07751,0.1625,1.6778,28.74,121900,26.27,273100
44819,US,HESAY,HermŠs International Soci‚t‚ en commandite par actions,OTC Markets,Technology,,Large,12/31/2014,3.46,0.97,0.32,68.7853,63.7511,35.52,1,1.7327,1.7327,2.0868,1.7868,0.0293,0.2695,22.835,13.3575,8.6899,12/31/2015,34.46,0,0,680,33.5,406.55,34.18,-0.0019,35.05,-0.0008,36.08,-0.0013,199.73,-0.0118,241.68,-0.0061,48.11,0,0.4608,0.244,0.24964,0.0942,0.7498,32.56,200,32.12,1200
463,US,HF,"HFF, Inc.",NYSE,Financial,,Mid,9/30/2015,4.19,2,NULL,87.688,54.1677,15.535,0.97,1.1672,1.1672,1.7939,3.2869,0.005,0.1596,64.7269,6.4309,13.7314,12/31/2015,31.07,-0.79,508200,181393,32,45.84,32.57,-0.0111,33.46,-0.0009,33.43,-0.0036,37.55,-0.0016,37.89,-0.0005,30.07,-0.1788,0.1322,0.2051,-0.26509,-0.2187,-0.3742,28.44,1200000,26.34,1053500
5112,US,HFBC,HopFed Bancorp Inc.,NASDAQ,Financial,,Micro,9/30/2015,13.82,0.11,0.16,18.3526,26.0363,109.0909,0.01,2.6105,2.5299,NULL,NULL,2238,0.0689,0.4611,64.0317,5.8485,12/31/2015,12,0.02,2800,6673,11.27,13.39,11.95,0.0009,11.82,0.0005,11.84,0.0002,11.83,-0.0006,12.11,-0.0004,64.78,0.0486,0.6034,0.5808,0.13172,0.0027,-0.247,11.9,3600,11.85,13700
58970,US,HFC,HollyFrontier Corporation,NYSE,Basic Materials,,Large,9/30/2015,30.47,2.91,1.32,30.6848,37.7618,13.7079,0.99,0.449,0.4051,2.2239,0.9346,5.0662,0.0455,60.9798,7.0698,44.6657,12/31/2015,39.89,0.08,2955100,2346880,30.19,53.26,41.24,-0.0055,45.24,-0.0067,46.65,-0.0028,46.57,-0.0003,44.94,-0.0002,23.74,0.0622,0.0813,0.0863,0.83839,0.0183,155.9407,38.75,3745000,36.29,3980800
7373,US,HFFC,HF Financial Corp.,NASDAQ,Financial,,Small,9/30/2015,14.61,0.8,0.45,0,21.2885,23.6125,-0.05,1.8593,1.5658,NULL,NULL,6714.6667,0.0482,10.7549,11.4627,16.2167,12/31/2015,18.89,-0.43,18900,48770,14.1,19.51,19.33,-0.0033,18.51,0.0051,17.55,0.0034,16.3,0.0018,15.89,0.0013,32.12,-0.4724,0.3856,0.4564,-0.21646,-0.188,-0.169,17.83,17100,17.17,16300
7374,US,HFWA,Heritage Financial Corporation,NASDAQ,Financial,,Mid,9/30/2015,14.93,1.17,0.44,77.6635,44.8771,16.1026,0.26,7.0937,7.0937,NULL,NULL,428.5532,0.0714,40.6773,7.205,19.825,12/31/2015,18.84,-0.08,170700,81230,15.92,19.58,18.72,0.0008,18.9,0.0002,18.94,-0.0004,18.36,0.0006,18.04,0.0007,52.63,-0.0617,0.6667,0.6137,0.01873,0.0712,-0.1948,18.5,117100,18.07,187600
73094,US,HHC,The Howard Hughes Corporation,NYSE,Financial,,Mid,9/30/2015,55.24,1.79,NULL,12.1549,9.4423,63.2179,1.09,NULL,NULL,5.3229,2.1735,-2.7912,-0.0033,4.6562,48.2408,47.1677,12/31/2015,113.16,0.71,136800,140447,108.49,159.12,111.83,-0.0018,117,-0.0024,120.03,-0.0026,128.59,-0.0018,134.33,-0.0014,49.51,0.0863,0.6214,0.5244,0.0927,0.7141,0.076,104.5,291500,97.19,415500
16270,US,HI,"Hillenbrand, Inc.",NYSE,Industrial Goods,,Mid,9/30/2015,9.66,1.74,0.81,26.9124,32.9498,17.0287,1.3,14.6799,4.3776,1.4946,0.997,7.0095,0.1131,15.5886,10.295,19.4471,12/31/2015,29.63,-0.43,265800,288383,25.72,34.01,29.31,0.0022,29.77,-0.0004,29.81,0.001,28.93,-0.0003,29.35,0,51.96,-0.1867,0.8369,0.7723,-0.05682,0.1567,-0.2297,28.5,280000,27.65,257500
705,US,HIBB,"Hibbett Sports, Inc.",NASDAQ,Services,,Mid,10/31/2015,12.48,2.96,NULL,72.8857,48.3515,10.2162,1.2,-1,-1,3.481,1.0359,0.0379,0.2322,22.3142,7.0674,28.83,12/31/2015,30.24,-0.42,294600,737170,28.86,50.83,30.87,-0.0042,31.52,0.0015,32.2,-0.0036,38.87,-0.0028,41.22,-0.0024,36.33,-0.1405,0.2393,0.295,-0.04877,-0.0165,-1.7216,30.39,401800,29.6,326700
7376,US,HIFS,Hingham Institution for Savings,NASDAQ,Financial,,Small,12/31/2014,56.2,8.7,1.2,82.1175,54.6731,13.7701,0.78,1.4449,1.3077,NULL,NULL,1118.3889,0.0673,209.582,6.1961,104.8864,12/31/2015,119.8,-1.32,23800,3817,82.24,133.18,125.48,-0.0087,128.78,-0.0032,129.09,-0.0005,119.21,0.0004,115.96,0.001,34.39,-0.0674,0.1976,0.1909,0.49871,-1.2791,0.1032,120.2,10800,119.96,1100
476,US,HIG,"The Hartford Financial Services Group, Inc.",NYSE,Financial,XLF,Large,9/30/2015,44.38,3.8,0.84,0,16.4925,11.4368,1.02,-1,-1,NULL,NULL,3.1309,0.0435,17.3554,8.7927,61.5994,12/31/2015,43.46,-0.38,1436100,2416460,39.56,48.82,43.3,-0.0026,44.71,-0.0015,45.59,-0.002,45.4,0.0003,44.51,0.0001,44.35,-0.1035,0.5633,0.4422,0.10348,0.1585,-0.1362,41.2,3521900,40.25,3041200
85447,US,HII,"Huntington Ingalls Industries, Inc.",NYSE,Industrial Goods,,Large,9/30/2015,34.41,6.86,2,65.4295,22.2863,18.4913,1.23,0.2636,0.2578,1.9405,1.6441,2.3684,0.1374,68.9504,10.6528,72.8779,12/31/2015,126.85,-0.79,260700,246200,107.36,143.07,127.76,-0.0013,129.93,-0.0013,126.2,0.0034,118.09,0.0002,121.99,-0.0006,41.54,-0.0869,0.5173,0.5171,-0.08341,-0.034,-1.3425,124.89,377900,124.96,431100
154166,US,HINOY,Hino Motors Ltd.,OTC Markets,Conglomerates,,Large,3/31/2015,56.54,11.41,3.25,51.5331,37.7511,10.1981,1.68,0.1128,0.1094,1.0221,0.6195,24.6971,0.1441,31.9211,8.0627,120.4792,12/31/2015,116.36,-0.25,600,1040,101.24,158.1,116.39,-0.0028,119.38,-0.001,118.55,0.0012,117.75,-0.0011,122.79,-0.0013,42.73,-0.0342,0.4927,0.4089,0.00593,0.0744,-0.0162,108.05,1400,110.14,2000
478,US,HIW,Highwoods Properties Inc.,NYSE,Financial,,Mid,9/30/2015,15.74,1.03,1.7,41.8237,28.7778,42.3301,0.87,2.2421,1.8582,0.0923,0.1032,-30.6019,0.0538,6.1848,20.4398,19.0991,12/31/2015,43.6,-0.48,652900,784613,36.82,48.14,43.61,0.0007,43.19,0.001,43.11,0.0005,41.42,0.0003,42.14,-0.0002,52.99,-0.1884,0.8245,0.9235,-0.10553,0.1034,-0.4484,42.1,1142500,40.79,604500
221161,US,HKXCY,Hong Kong Exchanges & Clearing Limited,OTC Markets,Conglomerates,,Large,12/31/2014,2.28,0.87,0.79,35.7019,28.8141,29.2759,0.79,4.6544,3.1178,0,0,0,0.1878,24.4182,10.2604,6.6806,12/31/2015,25.47,-0.18,15300,17917,22,39.77,25.84,-0.0016,26.08,-0.0018,26.31,-0.0005,27.73,-0.0031,29.28,0.0004,40.8,-0.0829,0.6296,0.7274,-0.09391,0.0127,-0.7608,23.55,18100,23.22,46300
483,US,HLF,Herbalife Ltd.,NYSE,Healthcare,,Mid,9/30/2015,-4.56,4.2,1.2,29.3162,63.2564,12.7667,1.23,0.4506,0.4218,1.5928,0.9483,4.1382,0.2478,45.2897,7.8251,20.5086,12/31/2015,53.62,-0.24,631800,759857,31.72,60.77,54.58,-0.0017,55.74,-0.0005,55.52,-0.0007,54.92,0.0002,52.45,0.0014,32.65,-0.0666,0.3876,0.4973,-0.15892,-0.0412,-2.1031,50.75,2116000,49.56,2624100
246025,US,HLI,"Houlihan Lokey, Inc.",NYSE,,,Mid,3/31/2015,NULL,49.11,0.6,0,0,0.5337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.2169,0,NULL,12/31/2015,26.21,0.74,93000,109683,21.12,26.21,24.06,0.0094,23.68,0.0056,23,0.0037,22.5,0.0017,22.5,0.0017,82.85,0.0593,0.9158,0.7561,0.028,0.3159,0.4643,23.82,319100,24.51,154300
226027,US,HLPPY,Hang Lung Properties Limited (ADR),OTC Markets,,,Large,12/31/2014,17.84,1.63,0.49,62.8034,28.5609,6.9141,0.88,-1,-1,5.187,0,0.421,0.0698,98.364,4.1733,25.5789,12/31/2015,11.27,-0.2,8300,20887,10.85,16.97,11.46,-0.0023,11.7,-0.0022,11.92,-0.0022,12.82,-0.0024,13.5,-0.0009,38.72,-0.1659,0.338,0.459,-0.21739,0.017,-0.6218,10.64,9700,10.02,42700
485,US,HLS,HEALTHSOUTH Corp.,NYSE,Healthcare,,Mid,9/30/2015,5.12,1.85,0.92,56.3323,27.7404,18.8162,0.52,-1,-1,1.8847,1.7126,10.8977,0.1343,70.7146,7.0406,14.5986,12/31/2015,34.81,-0.27,334300,484897,33.52,46.43,34.8,0.0007,34.85,0.0005,34.97,-0.0022,40.62,-0.0014,41.6,-0.0011,49.58,-0.0773,0.7175,0.6788,0.07483,0.0637,-0.3649,33.96,820700,33.14,740000
228575,US,HLT,Hilton Worldwide Holdings Inc.,NYSE,Financial,,Large,9/30/2015,4.86,0.76,0.28,64.1026,52.4284,27.5,NULL,0.7911,0.7618,1.1072,0.8383,10.2702,0.0637,24.1608,10.3411,9.1162,12/31/2015,21.4,-0.2,3463900,6269627,21.28,29.76,21.72,-0.0048,22.44,-0.0026,23.48,-0.003,25.27,-0.002,26.36,-0.0015,35.88,-0.1046,0.2452,0.3113,-0.15574,0.0632,-0.3095,19.25,26757000,18.4,11945300
488,US,HMC,"Honda Motor Co., Ltd.",NYSE,Consumer Goods,,Large,3/31/2015,31.35,2.46,0.71,22.3226,16.9231,12.9797,0.88,0.328,0.3106,1.1877,0.8284,0.2148,0.0392,7.8529,11.0312,41.656,12/31/2015,31.93,-0.11,1209100,421670,28.82,36.36,32.2,-0.0027,32.39,-0.0005,32.59,0,32.35,-0.0005,32.86,-0.0004,41.52,-0.061,0.5772,0.6593,-0.09265,0.0029,-0.9093,29.5,650600,29.96,705900
3932,US,HMIN,Homeinns Hotel Group,NASDAQ,Services,,Mid,12/31/2014,16.67,0.85,NULL,84.89,57.4231,40.1882,1.08,3.4585,3.4585,0.5052,0.4276,0.1605,0.09,2.7225,21.0241,17.8554,12/31/2015,34.16,0.09,224400,259503,22.75,34.5,34.11,0.0001,32.86,0.0044,31.61,0.003,29.7,0.0016,28.79,0.002,73.84,0.058,0.7759,0.7231,0.03324,-0.175,0.067,33.93,332600,33.82,105200
233073,US,HMLP,H”egh LNG Partners LP,NYSE,,,Small,12/31/2014,9.08,1.61,1.35,0,0,11.5652,NULL,0.4,0,4.522,4.3951,-1.3931,0.0158,251.9021,3.8771,18.1362,12/31/2015,18.62,0.86,93900,44793,12.95,22.64,15.96,0.0329,14.87,0.0094,15.24,0.004,17.66,-0.0017,18.64,-0.0009,84.57,0.0457,0.9401,0.9276,0.01179,0.5675,0.072,16.99,32600,13.86,156100
490,US,HMN,Horace Mann Educators Corp.,NYSE,Financial,,Mid,9/30/2015,31.47,2.42,1,50.5299,33.5694,13.7107,1.11,2.2928,1.5251,NULL,NULL,1.072,0.0786,29.0887,8.1446,41.3949,12/31/2015,33.18,-0.72,97400,144233,30.68,37.74,33.41,-0.0016,33.94,0,34.12,-0.0013,34.57,-0.0002,34.62,0,40.58,-0.2748,0.681,0.5929,-0.08726,0.0635,-0.5171,31.06,180900,30.6,197300
7375,US,HMNF,HMN Financial Inc.,NASDAQ,Financial,,Micro,9/30/2015,14.45,0.68,NULL,0,10.3002,16.9853,1.14,2.3656,2.3656,NULL,NULL,1258.8125,0.1018,0.3094,14.9651,14.8689,12/31/2015,11.55,0.05,1200,6547,11.32,12.59,11.61,-0.0013,11.69,-0.0007,11.72,-0.0007,11.7,0.0001,11.76,-0.0002,46.42,0.1289,0.5259,0.5763,-0.03401,0.0054,-0.1066,11.49,1600,11.58,1100
170819,US,HMST,"HomeStreet, Inc.",NASDAQ,Financial,,Small,9/30/2015,19.83,1.99,0.22,38.5096,16.7778,10.9095,0.05,0.3299,0.3189,NULL,NULL,-54.5854,0.0353,14.7851,7.4282,29.7975,12/31/2015,21.71,-0.36,112000,103610,17,24.15,22.4,-0.0036,21.98,0.0017,21.63,0,22.4,-0.0004,21.84,0.0008,37.16,-0.1751,0.261,0.3533,-0.19443,-0.1314,-0.3941,21,142900,19.68,122100
